TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName,
788,10/3/2017 9:29:22 PM,Growing Child Lullaby,EC-GCL-PT-E-0617,West & North,IAP TV,
788,10/3/2017 9:18:59 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV,
788,10/3/2017 9:13:27 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV,
788,10/3/2017 9:10:19 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV,
788,10/3/2017 9:10:16 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/3/2017 9:07:02 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV,
788,10/3/2017 9:06:45 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV,
788,10/3/2017 9:06:36 PM,WB Copyright,EC-COPY-CP-E-0617,West & North,IAP TV,
788,10/3/2017 9:06:30 PM,Disclaimer,EC-DISC-CP-E-0617,West & North,IAP TV,
788,10/3/2017 8:51:20 PM,Poshan - Boss,EC-POB-GN-H-0617,West & North,IAP TV,
788,10/3/2017 8:48:54 PM,Yolo - Palak,EC-YP-CN-H-0617,West & North,IAP TV,
788,10/3/2017 8:40:45 PM,Immunisation For Every Child,EC-IMM-CH-H-0617,West & North,IAP TV,
788,10/3/2017 8:27:26 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV,
788,10/3/2017 8:27:23 PM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/3/2017 8:26:52 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV,
788,10/3/2017 8:14:15 PM,Public Service PMSMA - 2,EC-PS2-MH-H-0617,West & North,IAP TV,
788,10/3/2017 7:45:30 PM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV,
788,10/3/2017 7:21:11 PM,Neonatal Lullaby,EC-NL-CH-E-0617,West & North,IAP TV,
788,10/3/2017 7:12:09 PM,Saath Saath 2 - Insurance,EC-SS2-WE-H-0617,West & North,IAP TV,
788,10/3/2017 7:12:06 PM,Wipe 7,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/3/2017 7:11:05 PM,Poshan - Boss,EC-POB-GN-H-0617,West & North,IAP TV,
788,10/3/2017 7:06:57 PM,Hi Zindagi - Raagi,EC-HZR-CN-E-0617,West & North,IAP TV,
788,10/3/2017 7:06:31 PM,Nail Biting,EC-NB-CH-E-0617,West & North,IAP TV,
788,10/3/2017 6:48:37 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV,
788,10/3/2017 6:46:38 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV,
788,10/3/2017 6:36:40 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV,
788,10/3/2017 6:36:22 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV,
788,10/2/2017 9:55:46 PM,Time Table,EC-TT-GF-H-0617,West & North,IAP TV,
788,10/2/2017 9:49:49 PM,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West & North,IAP TV,
788,10/2/2017 9:48:24 PM,Yolo - Palak,EC-YP-CN-H-0617,West & North,IAP TV,
788,10/2/2017 9:46:16 PM,Nail Biting,EC-NB-CH-E-0617,West & North,IAP TV,
788,10/2/2017 9:43:51 PM,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West & North,IAP TV,
788,10/2/2017 9:43:48 PM,Wipe 6,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 9:40:15 PM,Immunisation For Every Child,EC-IMM-CH-H-0617,West & North,IAP TV,
788,10/2/2017 9:35:07 PM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV,
788,10/2/2017 9:31:30 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV,
788,10/2/2017 9:31:27 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 9:28:21 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV,
788,10/2/2017 9:22:49 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV,
788,10/2/2017 9:19:41 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV,
788,10/2/2017 9:19:38 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 9:14:28 PM,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West & North,IAP TV,
788,10/2/2017 9:14:25 PM,Wipe 9,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 9:10:48 PM,Neonatal Lullaby,EC-NL-CH-E-0617,West & North,IAP TV,
788,10/2/2017 9:05:38 PM,Time Table,EC-TT-GF-H-0617,West & North,IAP TV,
788,10/2/2017 8:56:33 PM,Hi Zindagi - Raagi,EC-HZR-CN-E-0617,West & North,IAP TV,
788,10/2/2017 8:56:08 PM,Nail Biting,EC-NB-CH-E-0617,West & North,IAP TV,
788,10/2/2017 8:54:26 PM,Cleanliness Tips,EC-CT-CH-E-0617,West & North,IAP TV,
788,10/2/2017 8:47:16 PM,Furball 2 - Sleep,EC-F2S-CH-E-0617,West & North,IAP TV,
788,10/2/2017 8:47:13 PM,Wipe 5,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 8:47:10 PM,Wipe 4,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 8:43:27 PM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV,
788,10/2/2017 8:39:52 PM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV,
788,10/2/2017 8:39:26 PM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV,
788,10/2/2017 8:38:13 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV,
788,10/2/2017 8:25:43 PM,Disclaimer,EC-DISC-CP-E-0617,West & North,IAP TV,
788,10/2/2017 8:10:34 PM,Poshan - Boss,EC-POB-GN-H-0617,West & North,IAP TV,
788,10/2/2017 8:09:33 PM,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West & North,IAP TV,
788,10/2/2017 7:58:28 PM,Growing Child Lullaby,EC-GCL-PT-E-0617,West & North,IAP TV,
788,10/2/2017 7:56:08 PM,Desk Exercise,EC-DE-GF-E-0617,West & North,IAP TV,
788,10/2/2017 7:51:11 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 7:39:25 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV,
788,10/2/2017 7:39:22 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 7:21:30 PM,Saath Saath 2 - Insurance,EC-SS2-WE-H-0617,West & North,IAP TV,
788,10/2/2017 7:21:27 PM,Wipe 7,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 7:15:52 PM,Nail Biting,EC-NB-CH-E-0617,West & North,IAP TV,
788,10/2/2017 7:14:10 PM,Cleanliness Tips,EC-CT-CH-E-0617,West & North,IAP TV,
788,10/2/2017 7:01:06 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV,
788,10/2/2017 7:01:03 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 6:57:57 PM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV,
788,10/2/2017 6:56:31 PM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV,
788,10/2/2017 6:56:29 PM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 6:55:58 PM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV,
788,10/2/2017 6:52:25 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV,
788,10/2/2017 6:46:00 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV,
788,10/2/2017 6:45:42 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV,
788,10/2/2017 1:28:15 PM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV,
788,10/2/2017 1:28:12 PM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV,
788,10/2/2017 1:13:09 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV,
788,10/2/2017 1:12:52 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV,
